Tarih,Tahmin
2020-10-24 00:00:00,40.74068179035638
2020-10-25 00:00:00,41.03787076859371
2020-10-26 00:00:00,41.48646738514351
2020-10-27 00:00:00,41.329413594751095
2020-10-28 00:00:00,41.65026631984753
2020-10-29 00:00:00,43.66119702290428
2020-10-30 00:00:00,42.88372194066589
2020-10-31 00:00:00,41.73941088654954
2020-11-01 00:00:00,41.9571266405447
2020-11-02 00:00:00,43.20341692275334
2020-11-03 00:00:00,42.61575945580862
2020-11-04 00:00:00,42.55730901242801
