Tarih,Tahmin
2020-10-24 00:00:00,49.991389090820036
2020-10-25 00:00:00,50.118097625942255
2020-10-26 00:00:00,52.51098747648563
2020-10-27 00:00:00,50.88738499753099
2020-10-28 00:00:00,50.22936397037503
2020-10-29 00:00:00,50.71208011636807
2020-10-30 00:00:00,49.85517932825225
2020-10-31 00:00:00,49.47061463118938
