Tarih,Tahmin
2020-10-24 00:00:00,3.5947828864125735
2020-10-25 00:00:00,3.55919393274624
2020-10-26 00:00:00,3.669467675553692
2020-10-27 00:00:00,3.485536004563362
2020-10-28 00:00:00,3.552830181087847
2020-10-29 00:00:00,3.452149106242274
2020-10-30 00:00:00,3.3743644444233087
2020-10-31 00:00:00,3.4301910894647425
2020-11-01 00:00:00,3.349131533569986
2020-11-02 00:00:00,3.1601499816216103
