Tarih,Tahmin
2020-10-24 00:00:00,5.187308648144509
2020-10-25 00:00:00,5.245983479437939
2020-10-26 00:00:00,5.229442701451567
2020-10-27 00:00:00,5.2578757709388
2020-10-28 00:00:00,5.2168249054459634
2020-10-29 00:00:00,5.250138594658037
2020-10-30 00:00:00,4.937411695094223
2020-10-31 00:00:00,4.7391600890530725
2020-11-01 00:00:00,5.093912300234318
2020-11-02 00:00:00,5.057393795565109
2020-11-03 00:00:00,4.873441207245615
2020-11-04 00:00:00,5.094715796994098
